,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
533,2017-06-17,7301990.560833334,13108514200.0,264925900.0,65.859635,239.20006692307692,3655000.0,9698683.916666666
534,2017-06-18,6424245.132916667,13151304200.0,232335200.0,65.900485,238.4535476923077,3655000.0,9776658.333333334
535,2017-06-19,6572114.328333333,13199369300.0,244818900.0,67.54775,238.20227846153847,3655000.0,9815702.75
536,2017-06-20,7638447.703333333,13237574800.0,241540600.0,66.23960666666666,236.56512461538463,3655000.0,9785117.833333334
537,2017-06-21,7622860.165,13314828200.0,287800400.0,66.77019666666666,231.62687461538465,3671000.0,9657856.708333334
538,2017-06-22,7750135.934166667,13337111400.0,215058400.0,67.22408666666666,232.88677846153848,3668241.625,9602472.083333334
539,2017-06-23,7772318.84625,13366670800.0,229859800.0,67.24148333333333,233.13385538461537,3687000.0,9655174.166666666
540,2017-06-24,7458800.125416666,13361239100.0,178548000.0,65.8823,233.94387461538463,3664777.7083333335,9661850.666666666
541,2017-06-25,6611268.893333334,13372228300.0,178094400.0,67.08532,237.52627846153848,3689000.0,9674914.416666666
542,2017-06-26,6620913.622083333,13424947400.0,240972500.0,68.11741333333333,236.6407976923077,3646833.2916666665,9396982.416666666
543,2017-06-27,7645647.0425,13460908400.0,255747700.0,69.86352333333333,237.73543230769232,3541134.0,9376992.958333334
544,2017-06-28,7794986.947500001,13463660300.0,218411600.0,67.32413333333334,237.9487207692308,3560265.25,9376465.75
545,2017-06-29,7849116.844166666,13434043200.0,169380100.0,66.26022833333333,238.13699,3625895.8333333335,9464467.875
546,2017-06-30,7808245.99625,13478367900.0,250635500.0,66.18606,237.8835476923077,3660000.0,9435672.75
547,2017-07-01,7436081.53,13492411200.0,217551600.0,66.08043666666667,237.45782,3588000.0,9500281.166666666
548,2017-07-02,6629159.49125,13504131400.0,226858600.0,64.67344166666668,237.14303153846157,3588000.0,9490573.583333334
549,2017-07-03,6492485.084166667,13516162200.0,194828400.0,64.50281,237.7690507692308,3598311.7916666665,9481553.333333334
